cell,drug1_db,drug2_db,synergy,synergistic
66,49,42,0,0
83,3,23,0,0
58,18,46,0,0
63,13,17,1,1
21,19,53,0,0
44,16,23,0,0
0,5,57,0,0
50,27,33,0,0
91,42,19,0,0
28,43,33,0,0
114,46,60,0,0
25,29,54,0,0
15,29,62,0,0
105,41,43,0,0
14,6,41,0,0
96,17,16,0,0
83,5,1,0,0
22,9,26,0,0
112,18,32,0,0
105,33,19,0,0
44,12,25,0,0
43,43,37,1,1
67,54,16,0,0
88,16,18,0,0
69,47,50,0,0
121,3,46,0,0
22,27,3,0,0
76,12,27,0,0
78,46,58,1,1
100,60,10,0,0
72,47,37,0,0
48,41,20,0,0
75,41,9,0,0
122,5,13,0,0
96,18,41,0,0
73,47,37,0,0
26,12,49,0,0
73,9,47,0,0
119,8,25,0,0
52,42,11,0,0
97,55,38,0,0
33,16,15,0,0
51,16,18,0,0
70,16,37,0,0
102,5,27,0,0
119,5,38,0,0
36,18,29,1,1
71,18,9,0,0
88,51,20,0,0
54,55,5,0,0
41,52,59,0,0
113,49,46,0,0
70,42,37,0,0
11,49,16,0,0
33,42,22,0,0
1,16,43,0,0
84,54,32,0,0
46,41,37,1,1
116,47,20,0,0
50,57,30,0,0
67,42,11,0,0
24,40,13,0,0
93,46,11,0,0
105,13,19,0,0
69,50,13,1,1
86,12,27,0,0
100,46,59,0,0
33,50,13,0,0
58,16,41,0,0
49,20,51,0,0
20,6,19,1,1
4,29,62,0,0
98,18,9,0,0
8,52,51,0,0
83,47,38,0,0
41,50,10,0,0
38,38,10,0,0
36,5,52,0,0
76,32,62,0,0
58,59,49,0,0
53,20,41,0,0
29,8,30,0,0
40,42,38,0,0
121,9,2,0,0
108,54,12,0,0
43,50,2,0,0
71,49,27,0,0
14,49,5,0,0
77,62,48,1,1
33,33,61,0,0
51,13,3,0,0
1,6,9,0,0
0,9,24,0,0
31,13,40,0,0
76,19,18,0,0
91,12,53,0,0
47,46,29,0,0
105,9,29,0,0
57,11,46,0,0
72,50,13,0,0
21,18,41,1,1
67,42,5,0,0
46,16,38,0,0
53,38,60,0,0
90,10,55,0,0
43,16,33,0,0
22,46,38,0,0
119,12,49,0,0
2,16,51,0,0
10,17,54,0,0
45,13,52,0,0
124,42,38,0,0
0,47,6,0,0
105,18,9,0,0
77,57,41,0,0
120,51,19,0,0
65,18,33,0,0
77,50,52,0,0
40,52,37,0,0
1,3,27,0,0
105,62,41,0,0
112,27,1,0,0
81,49,18,0,0
77,18,38,0,0
42,45,49,0,0
29,9,14,0,0
36,62,20,0,0
72,12,6,0,0
39,32,18,1,1
40,6,58,0,0
75,50,55,0,0
43,9,52,0,0
98,18,21,0,0
10,40,15,0,0
12,13,4,0,0
34,16,19,0,0
96,41,9,0,0
113,13,3,0,0
33,47,62,0,0
9,62,52,0,0
110,46,7,0,0
90,16,51,0,0
60,51,52,0,0
62,46,16,0,0
21,6,36,0,0
119,57,54,0,0
29,27,32,0,0
83,3,20,0,0
25,49,9,0,0
4,6,50,0,0
31,37,20,0,0
116,52,3,0,0
6,13,31,0,0
83,46,2,0,0
75,50,45,0,0
101,27,24,0,0
24,12,7,0,0
51,9,14,0,0
39,13,30,0,0
64,49,46,0,0
87,16,6,0,0
9,57,53,0,0
121,18,3,0,0
124,59,38,0,0
47,50,29,0,0
30,6,50,0,0
60,20,41,0,0
98,9,24,0,0
117,19,25,0,0
105,6,4,0,0
117,18,57,0,0
72,3,9,0,0
66,13,1,0,0
119,5,33,0,0
64,41,54,0,0
78,18,13,0,0
98,29,54,0,0
122,41,58,0,0
97,47,42,0,0
119,46,9,0,0
105,6,12,0,0
88,46,36,0,0
70,42,18,1,1
4,12,53,0,0
92,51,20,0,0
78,37,13,0,0
97,47,60,0,0
64,56,7,0,0
124,55,41,0,0
39,43,5,0,0
44,46,3,0,0
9,19,25,0,0
95,3,1,0,0
5,62,33,0,0
89,12,15,0,0
67,19,16,0,0
65,62,43,0,0
35,58,55,0,0
72,13,4,0,0
50,62,20,0,0
